,Unnamed: 0,region,GCAM_region_ID,GCAM_commodity,GCAM_subsector,GLU,Irr_Rfd,kg_bio_ha,kg_P_ha,cat,Version
74,75,USA,1,FodderHerb,FodderHerbC4,GLU027,rfd,0.0,,GLU027_FodderHerbC4_USA,Upper CI
75,76,USA,1,FodderHerb,FodderHerbC4,GLU096,rfd,0.0,,GLU096_FodderHerbC4_USA,Lower CI
75,76,USA,1,FodderHerb,FodderHerbC4,GLU096,rfd,0.0,,GLU096_FodderHerbC4_USA,Median
75,76,USA,1,FodderHerb,FodderHerbC4,GLU096,rfd,0.0,,GLU096_FodderHerbC4_USA,Upper CI
76,77,USA,1,FodderHerb,FodderHerbC4,GLU217,rfd,0.0,,GLU217_FodderHerbC4_USA,Lower CI
76,77,USA,1,FodderHerb,FodderHerbC4,GLU217,rfd,0.0,,GLU217_FodderHerbC4_USA,Median
76,77,USA,1,FodderHerb,FodderHerbC4,GLU217,rfd,0.0,,GLU217_FodderHerbC4_USA,Upper CI
77,78,USA,1,FodderHerb,FodderHerbC4,GLU218,rfd,0.0,,GLU218_FodderHerbC4_USA,Lower CI
77,78,USA,1,FodderHerb,FodderHerbC4,GLU218,rfd,0.0,,GLU218_FodderHerbC4_USA,Median
77,78,USA,1,FodderHerb,FodderHerbC4,GLU218,rfd,0.0,,GLU218_FodderHerbC4_USA,Upper CI
78,79,USA,1,FodderHerb,FodderHerbC4,GLU219,rfd,0.0,,GLU219_FodderHerbC4_USA,Lower CI
78,79,USA,1,FodderHerb,FodderHerbC4,GLU219,rfd,0.0,,GLU219_FodderHerbC4_USA,Median
78,79,USA,1,FodderHerb,FodderHerbC4,GLU219,rfd,0.0,,GLU219_FodderHerbC4_USA,Upper CI
79,80,USA,1,FodderHerb,FodderHerbC4,GLU220,rfd,0.0,,GLU220_FodderHerbC4_USA,Lower CI
79,80,USA,1,FodderHerb,FodderHerbC4,GLU220,rfd,0.0,,GLU220_FodderHerbC4_USA,Median
79,80,USA,1,FodderHerb,FodderHerbC4,GLU220,rfd,0.0,,GLU220_FodderHerbC4_USA,Upper CI
80,81,USA,1,FodderHerb,FodderHerbC4,GLU221,rfd,0.0,,GLU221_FodderHerbC4_USA,Lower CI
80,81,USA,1,FodderHerb,FodderHerbC4,GLU221,rfd,0.0,,GLU221_FodderHerbC4_USA,Median
80,81,USA,1,FodderHerb,FodderHerbC4,GLU221,rfd,0.0,,GLU221_FodderHerbC4_USA,Upper CI
81,82,USA,1,FodderHerb,FodderHerbC4,GLU222,rfd,0.0,,GLU222_FodderHerbC4_USA,Lower CI
81,82,USA,1,FodderHerb,FodderHerbC4,GLU222,rfd,0.0,,GLU222_FodderHerbC4_USA,Median
81,82,USA,1,FodderHerb,FodderHerbC4,GLU222,rfd,0.0,,GLU222_FodderHerbC4_USA,Upper CI
82,83,USA,1,FodderHerb,FodderHerbC4,GLU223,rfd,0.0,,GLU223_FodderHerbC4_USA,Lower CI
82,83,USA,1,FodderHerb,FodderHerbC4,GLU223,rfd,0.0,,GLU223_FodderHerbC4_USA,Median
82,83,USA,1,FodderHerb,FodderHerbC4,GLU223,rfd,0.0,,GLU223_FodderHerbC4_USA,Upper CI
83,84,USA,1,FodderHerb,FodderHerbC4,GLU224,rfd,0.0,,GLU224_FodderHerbC4_USA,Lower CI
83,84,USA,1,FodderHerb,FodderHerbC4,GLU224,rfd,0.0,,GLU224_FodderHerbC4_USA,Median
83,84,USA,1,FodderHerb,FodderHerbC4,GLU224,rfd,0.0,,GLU224_FodderHerbC4_USA,Upper CI
84,85,USA,1,FodderHerb,FodderHerbC4,GLU225,rfd,0.0,,GLU225_FodderHerbC4_USA,Lower CI
84,85,USA,1,FodderHerb,FodderHerbC4,GLU225,rfd,0.0,,GLU225_FodderHerbC4_USA,Median
84,85,USA,1,FodderHerb,FodderHerbC4,GLU225,rfd,0.0,,GLU225_FodderHerbC4_USA,Upper CI
85,86,USA,1,FodderHerb,FodderHerbC4,GLU226,rfd,0.0,,GLU226_FodderHerbC4_USA,Lower CI
85,86,USA,1,FodderHerb,FodderHerbC4,GLU226,rfd,0.0,,GLU226_FodderHerbC4_USA,Median
85,86,USA,1,FodderHerb,FodderHerbC4,GLU226,rfd,0.0,,GLU226_FodderHerbC4_USA,Upper CI
86,87,USA,1,FodderHerb,FodderHerbC4,GLU227,rfd,0.0,,GLU227_FodderHerbC4_USA,Lower CI
86,87,USA,1,FodderHerb,FodderHerbC4,GLU227,rfd,0.0,,GLU227_FodderHerbC4_USA,Median
86,87,USA,1,FodderHerb,FodderHerbC4,GLU227,rfd,0.0,,GLU227_FodderHerbC4_USA,Upper CI
87,88,USA,1,FodderHerb,FodderHerbC4,GLU228,rfd,0.0,,GLU228_FodderHerbC4_USA,Lower CI
87,88,USA,1,FodderHerb,FodderHerbC4,GLU228,rfd,0.0,,GLU228_FodderHerbC4_USA,Median
87,88,USA,1,FodderHerb,FodderHerbC4,GLU228,rfd,0.0,,GLU228_FodderHerbC4_USA,Upper CI
88,89,USA,1,FodderHerb,FodderHerbC4,GLU229,rfd,0.0,,GLU229_FodderHerbC4_USA,Lower CI
88,89,USA,1,FodderHerb,FodderHerbC4,GLU229,rfd,0.0,,GLU229_FodderHerbC4_USA,Median
88,89,USA,1,FodderHerb,FodderHerbC4,GLU229,rfd,0.0,,GLU229_FodderHerbC4_USA,Upper CI
89,90,USA,1,FodderHerb,FodderHerbC4,GLU230,rfd,0.0,,GLU230_FodderHerbC4_USA,Lower CI
89,90,USA,1,FodderHerb,FodderHerbC4,GLU230,rfd,0.0,,GLU230_FodderHerbC4_USA,Median
89,90,USA,1,FodderHerb,FodderHerbC4,GLU230,rfd,0.0,,GLU230_FodderHerbC4_USA,Upper CI
90,91,USA,1,FodderHerb,FodderHerbC4,GLU231,rfd,0.0,,GLU231_FodderHerbC4_USA,Lower CI
90,91,USA,1,FodderHerb,FodderHerbC4,GLU231,rfd,0.0,,GLU231_FodderHerbC4_USA,Median
90,91,USA,1,FodderHerb,FodderHerbC4,GLU231,rfd,0.0,,GLU231_FodderHerbC4_USA,Upper CI
91,92,USA,1,FodderHerb,FodderHerbC4,GLU232,rfd,0.0,,GLU232_FodderHerbC4_USA,Lower CI
91,92,USA,1,FodderHerb,FodderHerbC4,GLU232,rfd,0.0,,GLU232_FodderHerbC4_USA,Median
91,92,USA,1,FodderHerb,FodderHerbC4,GLU232,rfd,0.0,,GLU232_FodderHerbC4_USA,Upper CI
92,93,USA,1,FodderHerb,FodderHerbC4,GLU233,rfd,0.0,,GLU233_FodderHerbC4_USA,Lower CI
92,93,USA,1,FodderHerb,FodderHerbC4,GLU233,rfd,0.0,,GLU233_FodderHerbC4_USA,Median
92,93,USA,1,FodderHerb,FodderHerbC4,GLU233,rfd,0.0,,GLU233_FodderHerbC4_USA,Upper CI
93,94,USA,1,Fruits,Fruits,GLU023,rfd,1030.8531012970893,38.55,GLU023_Fruits_USA,Lower CI
93,94,USA,1,Fruits,Fruits,GLU023,rfd,2292.68240538682,38.55,GLU023_Fruits_USA,Median
93,94,USA,1,Fruits,Fruits,GLU023,rfd,3721.6021766980507,38.55,GLU023_Fruits_USA,Upper CI
94,95,USA,1,Fruits,Fruits,GLU027,rfd,1030.8531012970893,38.55,GLU027_Fruits_USA,Lower CI
94,95,USA,1,Fruits,Fruits,GLU027,rfd,2292.68240538682,38.55,GLU027_Fruits_USA,Median
94,95,USA,1,Fruits,Fruits,GLU027,rfd,3721.6021766980507,38.55,GLU027_Fruits_USA,Upper CI
95,96,USA,1,Fruits,Fruits,GLU096,rfd,1030.8531012970893,38.55,GLU096_Fruits_USA,Lower CI
95,96,USA,1,Fruits,Fruits,GLU096,rfd,2292.68240538682,38.55,GLU096_Fruits_USA,Median
95,96,USA,1,Fruits,Fruits,GLU096,rfd,3721.6021766980507,38.55,GLU096_Fruits_USA,Upper CI
96,97,USA,1,Fruits,Fruits,GLU101,rfd,1030.8531012970893,38.55,GLU101_Fruits_USA,Lower CI
96,97,USA,1,Fruits,Fruits,GLU101,rfd,2292.68240538682,38.55,GLU101_Fruits_USA,Median
96,97,USA,1,Fruits,Fruits,GLU101,rfd,3721.6021766980507,38.55,GLU101_Fruits_USA,Upper CI
97,98,USA,1,Fruits,Fruits,GLU217,rfd,1030.8531012970893,38.55,GLU217_Fruits_USA,Lower CI
97,98,USA,1,Fruits,Fruits,GLU217,rfd,2292.68240538682,38.55,GLU217_Fruits_USA,Median
97,98,USA,1,Fruits,Fruits,GLU217,rfd,3721.6021766980507,38.55,GLU217_Fruits_USA,Upper CI
98,99,USA,1,Fruits,Fruits,GLU218,rfd,1030.8531012970893,38.55,GLU218_Fruits_USA,Lower CI
98,99,USA,1,Fruits,Fruits,GLU218,rfd,2292.68240538682,38.55,GLU218_Fruits_USA,Median
98,99,USA,1,Fruits,Fruits,GLU218,rfd,3721.6021766980507,38.55,GLU218_Fruits_USA,Upper CI
99,100,USA,1,Fruits,Fruits,GLU219,rfd,1030.8531012970893,38.55,GLU219_Fruits_USA,Lower CI
99,100,USA,1,Fruits,Fruits,GLU219,rfd,2292.68240538682,38.55,GLU219_Fruits_USA,Median
99,100,USA,1,Fruits,Fruits,GLU219,rfd,3721.6021766980507,38.55,GLU219_Fruits_USA,Upper CI
100,101,USA,1,Fruits,Fruits,GLU220,rfd,1030.8531012970893,38.55,GLU220_Fruits_USA,Lower CI
100,101,USA,1,Fruits,Fruits,GLU220,rfd,2292.68240538682,38.55,GLU220_Fruits_USA,Median
100,101,USA,1,Fruits,Fruits,GLU220,rfd,3721.6021766980507,38.55,GLU220_Fruits_USA,Upper CI
101,102,USA,1,Fruits,Fruits,GLU221,rfd,1030.8531012970893,38.55,GLU221_Fruits_USA,Lower CI
101,102,USA,1,Fruits,Fruits,GLU221,rfd,2292.68240538682,38.55,GLU221_Fruits_USA,Median
101,102,USA,1,Fruits,Fruits,GLU221,rfd,3721.6021766980507,38.55,GLU221_Fruits_USA,Upper CI
102,103,USA,1,Fruits,Fruits,GLU222,rfd,1030.8531012970893,38.55,GLU222_Fruits_USA,Lower CI
102,103,USA,1,Fruits,Fruits,GLU222,rfd,2292.68240538682,38.55,GLU222_Fruits_USA,Median
102,103,USA,1,Fruits,Fruits,GLU222,rfd,3721.6021766980507,38.55,GLU222_Fruits_USA,Upper CI
103,104,USA,1,Fruits,Fruits,GLU223,rfd,1030.8531012970893,38.55,GLU223_Fruits_USA,Lower CI
103,104,USA,1,Fruits,Fruits,GLU223,rfd,2292.68240538682,38.55,GLU223_Fruits_USA,Median
103,104,USA,1,Fruits,Fruits,GLU223,rfd,3721.6021766980507,38.55,GLU223_Fruits_USA,Upper CI
104,105,USA,1,Fruits,Fruits,GLU224,rfd,1030.8531012970893,38.55,GLU224_Fruits_USA,Lower CI
104,105,USA,1,Fruits,Fruits,GLU224,rfd,2292.68240538682,38.55,GLU224_Fruits_USA,Median
104,105,USA,1,Fruits,Fruits,GLU224,rfd,3721.6021766980507,38.55,GLU224_Fruits_USA,Upper CI
105,106,USA,1,Fruits,Fruits,GLU225,rfd,1030.8531012970893,38.55,GLU225_Fruits_USA,Lower CI
105,106,USA,1,Fruits,Fruits,GLU225,rfd,2292.68240538682,38.55,GLU225_Fruits_USA,Median
105,106,USA,1,Fruits,Fruits,GLU225,rfd,3721.6021766980507,38.55,GLU225_Fruits_USA,Upper CI
106,107,USA,1,Fruits,Fruits,GLU226,rfd,1030.8531012970893,38.55,GLU226_Fruits_USA,Lower CI
106,107,USA,1,Fruits,Fruits,GLU226,rfd,2292.68240538682,38.55,GLU226_Fruits_USA,Median
106,107,USA,1,Fruits,Fruits,GLU226,rfd,3721.6021766980507,38.55,GLU226_Fruits_USA,Upper CI
107,108,USA,1,Fruits,Fruits,GLU227,rfd,1030.8531012970893,38.55,GLU227_Fruits_USA,Lower CI
107,108,USA,1,Fruits,Fruits,GLU227,rfd,2292.68240538682,38.55,GLU227_Fruits_USA,Median
107,108,USA,1,Fruits,Fruits,GLU227,rfd,3721.6021766980507,38.55,GLU227_Fruits_USA,Upper CI
108,109,USA,1,Fruits,Fruits,GLU228,rfd,1030.8531012970893,38.55,GLU228_Fruits_USA,Lower CI
108,109,USA,1,Fruits,Fruits,GLU228,rfd,2292.68240538682,38.55,GLU228_Fruits_USA,Median
108,109,USA,1,Fruits,Fruits,GLU228,rfd,3721.6021766980507,38.55,GLU228_Fruits_USA,Upper CI
109,110,USA,1,Fruits,Fruits,GLU229,rfd,1030.8531012970893,38.55,GLU229_Fruits_USA,Lower CI
109,110,USA,1,Fruits,Fruits,GLU229,rfd,2292.68240538682,38.55,GLU229_Fruits_USA,Median
109,110,USA,1,Fruits,Fruits,GLU229,rfd,3721.6021766980507,38.55,GLU229_Fruits_USA,Upper CI
110,111,USA,1,Fruits,Fruits,GLU230,rfd,1030.8531012970893,38.55,GLU230_Fruits_USA,Lower CI
110,111,USA,1,Fruits,Fruits,GLU230,rfd,2292.68240538682,38.55,GLU230_Fruits_USA,Median
110,111,USA,1,Fruits,Fruits,GLU230,rfd,3721.6021766980507,38.55,GLU230_Fruits_USA,Upper CI
111,112,USA,1,Fruits,Fruits,GLU231,rfd,1030.8531012970893,38.55,GLU231_Fruits_USA,Lower CI
111,112,USA,1,Fruits,Fruits,GLU231,rfd,2292.68240538682,38.55,GLU231_Fruits_USA,Median
111,112,USA,1,Fruits,Fruits,GLU231,rfd,3721.6021766980507,38.55,GLU231_Fruits_USA,Upper CI
112,113,USA,1,Fruits,Fruits,GLU232,rfd,1030.8531012970893,38.55,GLU232_Fruits_USA,Lower CI
112,113,USA,1,Fruits,Fruits,GLU232,rfd,2292.68240538682,38.55,GLU232_Fruits_USA,Median
112,113,USA,1,Fruits,Fruits,GLU232,rfd,3721.6021766980507,38.55,GLU232_Fruits_USA,Upper CI
113,114,USA,1,Fruits,Fruits,GLU233,rfd,1030.8531012970893,38.55,GLU233_Fruits_USA,Lower CI
113,114,USA,1,Fruits,Fruits,GLU233,rfd,2292.68240538682,38.55,GLU233_Fruits_USA,Median
113,114,USA,1,Fruits,Fruits,GLU233,rfd,3721.6021766980507,38.55,GLU233_Fruits_USA,Upper CI
114,115,USA,1,Fruits,FruitsTree,GLU023,rfd,1030.8531012970893,38.55,GLU023_FruitsTree_USA,Lower CI
114,115,USA,1,Fruits,FruitsTree,GLU023,rfd,2292.68240538682,38.55,GLU023_FruitsTree_USA,Median
114,115,USA,1,Fruits,FruitsTree,GLU023,rfd,3721.6021766980507,38.55,GLU023_FruitsTree_USA,Upper CI
115,116,USA,1,Fruits,FruitsTree,GLU027,rfd,1030.8531012970893,38.55,GLU027_FruitsTree_USA,Lower CI
115,116,USA,1,Fruits,FruitsTree,GLU027,rfd,2292.68240538682,38.55,GLU027_FruitsTree_USA,Median
115,116,USA,1,Fruits,FruitsTree,GLU027,rfd,3721.6021766980507,38.55,GLU027_FruitsTree_USA,Upper CI
116,117,USA,1,Fruits,FruitsTree,GLU096,rfd,1030.8531012970893,38.55,GLU096_FruitsTree_USA,Lower CI
116,117,USA,1,Fruits,FruitsTree,GLU096,rfd,2292.68240538682,38.55,GLU096_FruitsTree_USA,Median
116,117,USA,1,Fruits,FruitsTree,GLU096,rfd,3721.6021766980507,38.55,GLU096_FruitsTree_USA,Upper CI
117,118,USA,1,Fruits,FruitsTree,GLU101,rfd,1030.8531012970893,38.55,GLU101_FruitsTree_USA,Lower CI
117,118,USA,1,Fruits,FruitsTree,GLU101,rfd,2292.68240538682,38.55,GLU101_FruitsTree_USA,Median
117,118,USA,1,Fruits,FruitsTree,GLU101,rfd,3721.6021766980507,38.55,GLU101_FruitsTree_USA,Upper CI
118,119,USA,1,Fruits,FruitsTree,GLU217,rfd,1030.8531012970893,38.55,GLU217_FruitsTree_USA,Lower CI
118,119,USA,1,Fruits,FruitsTree,GLU217,rfd,2292.68240538682,38.55,GLU217_FruitsTree_USA,Median
118,119,USA,1,Fruits,FruitsTree,GLU217,rfd,3721.6021766980507,38.55,GLU217_FruitsTree_USA,Upper CI
119,120,USA,1,Fruits,FruitsTree,GLU218,rfd,1030.8531012970893,38.55,GLU218_FruitsTree_USA,Lower CI
119,120,USA,1,Fruits,FruitsTree,GLU218,rfd,2292.68240538682,38.55,GLU218_FruitsTree_USA,Median
119,120,USA,1,Fruits,FruitsTree,GLU218,rfd,3721.6021766980507,38.55,GLU218_FruitsTree_USA,Upper CI
120,121,USA,1,Fruits,FruitsTree,GLU219,rfd,1030.8531012970893,38.55,GLU219_FruitsTree_USA,Lower CI
120,121,USA,1,Fruits,FruitsTree,GLU219,rfd,2292.68240538682,38.55,GLU219_FruitsTree_USA,Median
120,121,USA,1,Fruits,FruitsTree,GLU219,rfd,3721.6021766980507,38.55,GLU219_FruitsTree_USA,Upper CI
121,122,USA,1,Fruits,FruitsTree,GLU220,rfd,1030.8531012970893,38.55,GLU220_FruitsTree_USA,Lower CI
121,122,USA,1,Fruits,FruitsTree,GLU220,rfd,2292.68240538682,38.55,GLU220_FruitsTree_USA,Median
121,122,USA,1,Fruits,FruitsTree,GLU220,rfd,3721.6021766980507,38.55,GLU220_FruitsTree_USA,Upper CI
122,123,USA,1,Fruits,FruitsTree,GLU221,rfd,1030.8531012970893,38.55,GLU221_FruitsTree_USA,Lower CI
122,123,USA,1,Fruits,FruitsTree,GLU221,rfd,2292.68240538682,38.55,GLU221_FruitsTree_USA,Median
122,123,USA,1,Fruits,FruitsTree,GLU221,rfd,3721.6021766980507,38.55,GLU221_FruitsTree_USA,Upper CI
123,124,USA,1,Fruits,FruitsTree,GLU222,rfd,1030.8531012970893,38.55,GLU222_FruitsTree_USA,Lower CI
123,124,USA,1,Fruits,FruitsTree,GLU222,rfd,2292.68240538682,38.55,GLU222_FruitsTree_USA,Median
123,124,USA,1,Fruits,FruitsTree,GLU222,rfd,3721.6021766980507,38.55,GLU222_FruitsTree_USA,Upper CI
124,125,USA,1,Fruits,FruitsTree,GLU223,rfd,1030.8531012970893,38.55,GLU223_FruitsTree_USA,Lower CI
124,125,USA,1,Fruits,FruitsTree,GLU223,rfd,2292.68240538682,38.55,GLU223_FruitsTree_USA,Median
124,125,USA,1,Fruits,FruitsTree,GLU223,rfd,3721.6021766980507,38.55,GLU223_FruitsTree_USA,Upper CI
125,126,USA,1,Fruits,FruitsTree,GLU224,rfd,1030.8531012970893,38.55,GLU224_FruitsTree_USA,Lower CI
125,126,USA,1,Fruits,FruitsTree,GLU224,rfd,2292.68240538682,38.55,GLU224_FruitsTree_USA,Median
125,126,USA,1,Fruits,FruitsTree,GLU224,rfd,3721.6021766980507,38.55,GLU224_FruitsTree_USA,Upper CI
126,127,USA,1,Fruits,FruitsTree,GLU225,rfd,1030.8531012970893,38.55,GLU225_FruitsTree_USA,Lower CI
126,127,USA,1,Fruits,FruitsTree,GLU225,rfd,2292.68240538682,38.55,GLU225_FruitsTree_USA,Median
126,127,USA,1,Fruits,FruitsTree,GLU225,rfd,3721.6021766980507,38.55,GLU225_FruitsTree_USA,Upper CI
127,128,USA,1,Fruits,FruitsTree,GLU226,rfd,1030.8531012970893,38.55,GLU226_FruitsTree_USA,Lower CI
127,128,USA,1,Fruits,FruitsTree,GLU226,rfd,2292.68240538682,38.55,GLU226_FruitsTree_USA,Median
127,128,USA,1,Fruits,FruitsTree,GLU226,rfd,3721.6021766980507,38.55,GLU226_FruitsTree_USA,Upper CI
128,129,USA,1,Fruits,FruitsTree,GLU227,rfd,1030.8531012970893,38.55,GLU227_FruitsTree_USA,Lower CI
128,129,USA,1,Fruits,FruitsTree,GLU227,rfd,2292.68240538682,38.55,GLU227_FruitsTree_USA,Median
128,129,USA,1,Fruits,FruitsTree,GLU227,rfd,3721.6021766980507,38.55,GLU227_FruitsTree_USA,Upper CI
129,130,USA,1,Fruits,FruitsTree,GLU228,rfd,1030.8531012970893,38.55,GLU228_FruitsTree_USA,Lower CI
129,130,USA,1,Fruits,FruitsTree,GLU228,rfd,2292.68240538682,38.55,GLU228_FruitsTree_USA,Median
129,130,USA,1,Fruits,FruitsTree,GLU228,rfd,3721.6021766980507,38.55,GLU228_FruitsTree_USA,Upper CI
130,131,USA,1,Fruits,FruitsTree,GLU229,rfd,1030.8531012970893,38.55,GLU229_FruitsTree_USA,Lower CI
130,131,USA,1,Fruits,FruitsTree,GLU229,rfd,2292.68240538682,38.55,GLU229_FruitsTree_USA,Median
130,131,USA,1,Fruits,FruitsTree,GLU229,rfd,3721.6021766980507,38.55,GLU229_FruitsTree_USA,Upper CI
131,132,USA,1,Fruits,FruitsTree,GLU230,rfd,1030.8531012970893,38.55,GLU230_FruitsTree_USA,Lower CI
131,132,USA,1,Fruits,FruitsTree,GLU230,rfd,2292.68240538682,38.55,GLU230_FruitsTree_USA,Median
131,132,USA,1,Fruits,FruitsTree,GLU230,rfd,3721.6021766980507,38.55,GLU230_FruitsTree_USA,Upper CI
132,133,USA,1,Fruits,FruitsTree,GLU231,rfd,1030.8531012970893,38.55,GLU231_FruitsTree_USA,Lower CI
132,133,USA,1,Fruits,FruitsTree,GLU231,rfd,2292.68240538682,38.55,GLU231_FruitsTree_USA,Median
132,133,USA,1,Fruits,FruitsTree,GLU231,rfd,3721.6021766980507,38.55,GLU231_FruitsTree_USA,Upper CI
133,134,USA,1,Fruits,FruitsTree,GLU232,rfd,1030.8531012970893,38.55,GLU232_FruitsTree_USA,Lower CI
133,134,USA,1,Fruits,FruitsTree,GLU232,rfd,2292.68240538682,38.55,GLU232_FruitsTree_USA,Median
133,134,USA,1,Fruits,FruitsTree,GLU232,rfd,3721.6021766980507,38.55,GLU232_FruitsTree_USA,Upper CI
134,135,USA,1,Fruits,FruitsTree,GLU233,rfd,1030.8531012970893,38.55,GLU233_FruitsTree_USA,Lower CI
134,135,USA,1,Fruits,FruitsTree,GLU233,rfd,2292.68240538682,38.55,GLU233_FruitsTree_USA,Median
134,135,USA,1,Fruits,FruitsTree,GLU233,rfd,3721.6021766980507,38.55,GLU233_FruitsTree_USA,Upper CI
135,136,USA,1,Legumes,Legumes,GLU023,rfd,748.6698321246163,27.997414948928,GLU023_Legumes_USA,Lower CI
135,136,USA,1,Legumes,Legumes,GLU023,rfd,1665.08899221066,27.997414948928,GLU023_Legumes_USA,Median
135,136,USA,1,Legumes,Legumes,GLU023,rfd,2702.8596735628707,27.997414948928,GLU023_Legumes_USA,Upper CI
136,137,USA,1,Legumes,Legumes,GLU096,rfd,701.8228086767732,26.140967262264,GLU096_Legumes_USA,Lower CI
136,137,USA,1,Legumes,Legumes,GLU096,rfd,1554.68056295682,26.140967262264,GLU096_Legumes_USA,Median
136,137,USA,1,Legumes,Legumes,GLU096,rfd,2522.1131675752936,26.18,GLU096_Legumes_USA,Upper CI
137,138,USA,1,Legumes,Legumes,GLU101,rfd,1093.138589296566,20.0676466059579,GLU101_Legumes_USA,Lower CI
137,138,USA,1,Legumes,Legumes,GLU101,rfd,1463.04217343659,24.600125884625,GLU101_Legumes_USA,Median
137,138,USA,1,Legumes,Legumes,GLU101,rfd,1759.3716503232608,26.18,GLU101_Legumes_USA,Upper CI
138,139,USA,1,Legumes,Legumes,GLU217,rfd,700.7764118906981,26.1642896739533,GLU217_Legumes_USA,Lower CI
138,139,USA,1,Legumes,Legumes,GLU217,rfd,1556.06761569174,26.1642896739533,GLU217_Legumes_USA,Median
138,139,USA,1,Legumes,Legumes,GLU217,rfd,2525.2759906991355,26.18,GLU217_Legumes_USA,Upper CI
139,140,USA,1,Legumes,Legumes,GLU218,rfd,701.3310182365069,26.1519314874776,GLU218_Legumes_USA,Lower CI
139,140,USA,1,Legumes,Legumes,GLU218,rfd,1555.33263782676,26.1519314874776,GLU218_Legumes_USA,Median
139,140,USA,1,Legumes,Legumes,GLU218,rfd,2523.5999226583526,26.18,GLU218_Legumes_USA,Upper CI
141,142,USA,1,Legumes,Legumes,GLU220,rfd,700.0939527367353,26.1808611178864,GLU220_Legumes_USA,Lower CI
141,142,USA,1,Legumes,Legumes,GLU220,rfd,1557.05316842682,26.1808611178864,GLU220_Legumes_USA,Median
141,142,USA,1,Legumes,Legumes,GLU220,rfd,2527.4902652180444,26.1808611178864,GLU220_Legumes_USA,Upper CI
142,143,USA,1,Legumes,Legumes,GLU221,rfd,700.9225953060318,26.1610329626306,GLU221_Legumes_USA,Lower CI
142,143,USA,1,Legumes,Legumes,GLU221,rfd,1555.87392944664,26.1610329626306,GLU221_Legumes_USA,Median
142,143,USA,1,Legumes,Legumes,GLU221,rfd,2524.8342722546813,26.18,GLU221_Legumes_USA,Upper CI
143,144,USA,1,Legumes,Legumes,GLU222,rfd,712.7310774268799,26.653441698177,GLU222_Legumes_USA,Lower CI
143,144,USA,1,Legumes,Legumes,GLU222,rfd,1585.1589318914,26.653441698177,GLU222_Legumes_USA,Median
143,144,USA,1,Legumes,Legumes,GLU222,rfd,2573.1130127219267,26.653441698177,GLU222_Legumes_USA,Upper CI
144,145,USA,1,Legumes,Legumes,GLU223,rfd,873.8514976568001,32.6787349160447,GLU223_Legumes_USA,Lower CI
144,145,USA,1,Legumes,Legumes,GLU223,rfd,1943.50092275786,32.6787349160447,GLU223_Legumes_USA,Median
144,145,USA,1,Legumes,Legumes,GLU223,rfd,3154.7925031203868,32.6787349160447,GLU223_Legumes_USA,Upper CI
145,146,USA,1,Legumes,Legumes,GLU224,rfd,1610.0842049739795,60.2110485224796,GLU224_Legumes_USA,Lower CI
145,146,USA,1,Legumes,Legumes,GLU224,rfd,3580.92896387499,60.2110485224796,GLU224_Legumes_USA,Median
145,146,USA,1,Legumes,Legumes,GLU224,rfd,5812.75147192042,60.2110485224796,GLU224_Legumes_USA,Upper CI
146,147,USA,1,Legumes,Legumes,GLU225,rfd,2402.1214138673513,89.8302390399456,GLU225_Legumes_USA,Lower CI
146,147,USA,1,Legumes,Legumes,GLU225,rfd,5342.46974107848,89.8302390399456,GLU225_Legumes_USA,Median
146,147,USA,1,Legumes,Legumes,GLU225,rfd,8672.176735262461,89.8302390399456,GLU225_Legumes_USA,Upper CI
148,149,USA,1,Legumes,Legumes,GLU227,rfd,701.8228086767732,26.140967262264,GLU227_Legumes_USA,Lower CI
148,149,USA,1,Legumes,Legumes,GLU227,rfd,1554.68056295682,26.140967262264,GLU227_Legumes_USA,Median
148,149,USA,1,Legumes,Legumes,GLU227,rfd,2522.1131675752936,26.18,GLU227_Legumes_USA,Upper CI
149,150,USA,1,Legumes,Legumes,GLU228,rfd,701.8228086767732,26.140967262264,GLU228_Legumes_USA,Lower CI
149,150,USA,1,Legumes,Legumes,GLU228,rfd,1554.68056295682,26.140967262264,GLU228_Legumes_USA,Median
149,150,USA,1,Legumes,Legumes,GLU228,rfd,2522.1131675752936,26.18,GLU228_Legumes_USA,Upper CI
150,151,USA,1,Legumes,Legumes,GLU229,rfd,1601.5143106692153,59.8905669475263,GLU229_Legumes_USA,Lower CI
150,151,USA,1,Legumes,Legumes,GLU229,rfd,3561.86897767146,59.8905669475263,GLU229_Legumes_USA,Median
150,151,USA,1,Legumes,Legumes,GLU229,rfd,5781.812303906465,59.8905669475263,GLU229_Legumes_USA,Upper CI
152,153,USA,1,Legumes,Legumes,GLU231,rfd,989.8020375288354,37.0148457609774,GLU231_Legumes_USA,Lower CI
152,153,USA,1,Legumes,Legumes,GLU231,rfd,2201.38224680414,37.0148457609774,GLU231_Legumes_USA,Median
152,153,USA,1,Legumes,Legumes,GLU231,rfd,3573.3989767625517,37.0148457609774,GLU231_Legumes_USA,Upper CI
153,154,USA,1,Legumes,Legumes,GLU232,rfd,701.8228086767732,26.140967262264,GLU232_Legumes_USA,Lower CI
153,154,USA,1,Legumes,Legumes,GLU232,rfd,1554.68056295682,26.140967262264,GLU232_Legumes_USA,Median
